"","Population","Individual","Num.Flwrs","Num.Seeds","Comments","Seeds_per_flower","Latitude","Longitude","gmis1000","gmis30","Distance_to_core"
"493","25",16,56,59,NA,1.05357142857143,43.432349,-79.829473,0,0,43.9277637111173
"494","25",17,60,59,NA,0.983333333333333,43.432349,-79.829473,0,0,43.9277637111173
"495","25",18,38,39,NA,1.02631578947368,43.432349,-79.829473,0,0,43.9277637111173
"496","25",19,41,73,NA,1.78048780487805,43.432349,-79.829473,0,0,43.9277637111173
"497","25",20,47,1,NA,0.0212765957446809,43.432349,-79.829473,0,0,43.9277637111173
"498","26",1,41,31,NA,0.75609756097561,43.414687,-79.832589,6,0,45.2754439759654
"499","26",2,20,25,NA,1.25,43.414687,-79.832589,6,0,45.2754439759654
"500","26",3,54,21,NA,0.388888888888889,43.414687,-79.832589,6,0,45.2754439759654
"501","26",4,20,1,NA,0.05,43.414687,-79.832589,6,0,45.2754439759654
"502","26",5,46,17,NA,0.369565217391304,43.414687,-79.832589,6,0,45.2754439759654
"503","26",6,41,31,NA,0.75609756097561,43.414687,-79.832589,6,0,45.2754439759654
"504","27",1,46,31,NA,0.673913043478261,43.400155,-79.848595,3,0,47.2791702568675
"505","27",2,27,24,NA,0.888888888888889,43.400155,-79.848595,3,0,47.2791702568675
"506","27",3,24,2,NA,0.0833333333333333,43.400155,-79.848595,3,0,47.2791702568675
"507","27",4,63,34,NA,0.53968253968254,43.400155,-79.848595,3,0,47.2791702568675
"508","27",5,42,37,NA,0.880952380952381,43.400155,-79.848595,3,0,47.2791702568675
"509","27",6,6,1,NA,0.166666666666667,43.400155,-79.848595,3,0,47.2791702568675
"510","27",7,27,16,NA,0.592592592592593,43.400155,-79.848595,3,0,47.2791702568675
"511","27",8,69,20,NA,0.289855072463768,43.400155,-79.848595,3,0,47.2791702568675
"512","27",9,23,7,NA,0.304347826086957,43.400155,-79.848595,3,0,47.2791702568675
"513","27",10,12,0,NA,0,43.400155,-79.848595,3,0,47.2791702568675
"514","27",11,39,1,NA,0.0256410256410256,43.400155,-79.848595,3,0,47.2791702568675
"515","27",12,40,0,NA,0,43.400155,-79.848595,3,0,47.2791702568675
"516","27",13,28,0,NA,0,43.400155,-79.848595,3,0,47.2791702568675
"517","27",14,23,19,NA,0.826086956521739,43.400155,-79.848595,3,0,47.2791702568675
"518","27",15,17,2,NA,0.117647058823529,43.400155,-79.848595,3,0,47.2791702568675
"519","27",16,32,22,NA,0.6875,43.400155,-79.848595,3,0,47.2791702568675
"520","27",17,37,55,NA,1.48648648648649,43.400155,-79.848595,3,0,47.2791702568675
"521","27",18,25,1,NA,0.04,43.400155,-79.848595,3,0,47.2791702568675
"522","27",19,47,38,NA,0.808510638297872,43.400155,-79.848595,3,0,47.2791702568675
"523","27",20,35,7,NA,0.2,43.400155,-79.848595,3,0,47.2791702568675
