Family,Population,Latitude,Longitude,gmis,Distance_to_core,Distance_to_cg,num_plants,Time_to_germination,Days_to_flower,Num_Inf,Reprod_biomass,Veget_biomass,Avg_bnr_wdth,Avg_bnr_lgth,Avg_peducle_lgth,Avg_num_flwrs,Avg_leaf_wdth,Avg_leaf_lgth,Avg_petiole_lgth,Avg_stolon_thick,Avg_seeds_per_flower,sex_asex,n_HCN,total_plants,freqHCN,Time_to_germination_C,Days_to_flower_C,Num_Inf_C,Reprod_biomass_C,Veget_biomass_C,Avg_bnr_wdth_C,Avg_bnr_lgth_C,Avg_petiole_lgth_C,Avg_peducle_lgth_C,Avg_num_flwrs_C,Avg_leaf_wdth_C,Avg_leaf_lgth_C,Avg_stolon_thick_C,freqHCN_C
11_4,11,43.663863,-79.585551,65,16.533738844636368,14.156643177241694,3,4,58.333333333333336,31.333333333333332,2.4221333333333335,3.119266666666667,3.2427777777777775,6.061111111111111,115.11555555555556,42.166666666666664,10.663333333333334,12.105555555555556,384.44444444444446,1.56,2.4474921557770397,0.7765072987240591,3,3,1,0.816793893129771,0.9385217058199927,1.4802602395386661,1.4799756996021336,0.8548928032670572,0.9096738174365102,0.9768116887692524,0.8622800335930939,1.1225788797975516,0.9146982104943888,0.9656458355807136,0.9599781792067176,1.131687371477335,3.9650145772594754
11_5,11,43.663863,-79.585551,65,16.533738844636368,14.156643177241694,4,5,62.75,29.5,1.9418000000000004,3.3786500000000004,3.7316666666666665,6.378333333333334,100.11166666666666,44.125,10.6675,12.093333333333334,369.1666666666667,1.25125,2.504908482502822,0.5747265919820047,1,4,0.25,1.0209923664122138,1.0095812064035063,1.3936492680762975,1.186481674620482,0.9259816099162974,1.0468184052974197,1.0279353802712912,0.8280131247436573,0.9762646071502963,0.957179253867152,0.9660231588987742,0.9590089492873716,0.907707579205779,0.9912536443148688
11_6,11,43.663863,-79.585551,65,16.533738844636368,14.156643177241694,3,7.666666666666667,65,4.666666666666667,0.3612000000000002,3.9520666666666675,3.4375,5.859166666666667,110.97333333333333,24.5,9.677777777777777,11.68,388.8888888888889,1.1383333333333334,NaN,0.09139521937889039,1,3,0.3333333333333333,1.5655216284987277,1.0457813293422775,0.2204642909951205,0.22070098922284387,1.0831370679107146,0.9642978833970203,0.9442662214120001,0.8722485888947481,1.0821849368620926,0.5314649681528663,0.8763962934154439,0.9262313556513093,0.825793242221175,1.3216715257531584
11_7,11,43.663863,-79.585551,65,16.533738844636368,14.156643177241694,3,6.666666666666667,64,7,0.6874666666666669,2.1360666666666672,3.556111111111111,5.795555555555556,97.28333333333333,48.833333333333336,9.04111111111111,10.485555555555555,397.77777777777777,1.3,2.8623470522803114,0.32183764551668176,3,3,1,1.361323155216285,1.0296923858139349,0.3306964364926807,0.42005695844702207,0.5854286330009144,0.9975710305655476,0.9340146230284915,0.8921856994980567,0.9486833888718063,1.0593145283591143,0.8187412904157826,0.8315111589879572,0.9430728095644457,3.9650145772594754
11_8,11,43.663863,-79.585551,65,16.533738844636368,14.156643177241694,2,3.5,64.5,15.5,1.1323,3.6924,3.315833333333333,6.069166666666667,79.39333333333333,53.75,9.028333333333332,11.368333333333334,300,1.4874999999999998,2.9454545454545453,0.3066569169104106,1,2,0.5,0.7146946564885497,1.037736857578106,0.732256395090936,0.6918597178765947,1.0119706085137368,0.930167582554362,0.9781099261191291,0.6728774828616628,0.7742244631197082,1.1659690627843493,0.8175841655737301,0.9015159927079881,1.0790929263285485,1.9825072886297377
12_1,12,43.652785,-79.610406,79,18.51599892153233,12.238307389101594,3,4,60,27.666666666666668,1.8961333333333334,2.2790666666666666,3.6716666666666664,6.532222222222222,99.60222222222222,55.5,12.773333333333333,13.777777777777779,345.55555555555554,1.6500000000000001,2.4617716651878143,0.8319780026911602,1,3,0.3333333333333333,0.816793893129771,0.965336611700564,1.3070382966139287,1.1585783564924552,0.6246204315648468,1.0299870240599445,1.0527361903344519,0.7750551747036191,0.9712966289217803,1.2039308462238398,1.1567223638466064,1.0925864545354105,1.1969770275241043,1.3216715257531584
12_2,12,43.652785,-79.610406,79,18.51599892153233,12.238307389101594,3,4.333333333333333,58.5,24.333333333333332,2.3542,3.6967333333333334,3.465,6.0825,109.39,38.166666666666664,10.264444444444445,11.403333333333332,408.88888888888886,1.4483333333333335,3.004972865056379,0.6368325188003823,1,3,0.3333333333333333,0.8848600508905853,0.9412031964080498,1.1495638030459854,1.4384669679635071,1.0131582387732498,0.9720122664641964,0.9802587327672008,0.9171070877521923,1.0667446555629971,0.8279284197755535,0.9295234165983778,0.9042915147497514,1.0506798352711582,1.3216715257531584
12_3,12,43.652785,-79.610406,79,18.51599892153233,12.238307389101594,3,4,65,24.333333333333332,2.045466666666667,3.692066666666667,3.1238888888888887,5.598888888888888,111.27555555555556,65.5,13.76,15.774444444444445,638.8888888888889,1.5583333333333333,2.3825396825396825,0.554016720535924,3,3,1,0.816793893129771,1.0457813293422775,1.1495638030459854,1.2498242435096518,1.011879252339928,0.8763227472066981,0.9023197249694341,1.4329798246128005,1.0851321344153237,1.420855323020928,1.2460725255633591,1.2509233786321954,1.130478303772765,3.9650145772594754
12_4,12,43.652785,-79.610406,79,18.51599892153233,12.238307389101594,2,8.5,70,8,0.8313000000000004,2.4922000000000004,3.1375,5.296666666666667,111.81,58,12.725000000000001,13.886666666666667,596.6666666666667,1.6425,2.824340496156534,0.3335607094133698,1,2,0.5,1.7356870229007635,1.1262260469839913,0.37793878456306373,0.5079422268575584,0.68303356909813,0.880140977209644,0.853613440946476,1.338278549247085,1.0903439065590885,1.258161965423112,1.1523454133571036,1.101221411998674,1.19153622285354,1.9825072886297377
12_5,12,43.652785,-79.610406,79,18.51599892153233,12.238307389101594,2,6,77,9.5,0.45030000000000037,5.1449,3.29,5.585833333333333,87.10333333333332,54,10.526666666666667,11.108333333333334,476.6666666666667,1.2175,NaN,0.08752356702754191,0,2,0,1.2251908396946565,1.2388486516823904,0.4488023066686382,0.2751430106507382,1.4100551358851487,0.9229207378548935,0.9002156851265306,1.0691275561024198,0.8494105065824625,1.1713921747042766,0.9532696307483255,0.8808978289691747,0.8832239581882406,0
12_6,12,43.652785,-79.610406,79,18.51599892153233,12.238307389101594,3,6.666666666666667,68,12.333333333333334,0.8928000000000004,3.4554,3.482222222222222,6.056111111111111,93.01555555555555,44.5,11.172222222222222,12.605555555555556,451.1111111111111,1.3983333333333332,3.8193211161940934,0.25837819065810047,1,3,0.3333333333333333,1.361323155216285,1.0940481599273058,0.5826556262013899,0.5455200530956672,0.9470163689357507,0.976843496263842,0.9760058862762256,1.0118083631179078,0.9070650587175421,0.9653139217470427,1.0117295901598493,0.999628494089051,1.014407804134064,1.3216715257531584
12_7,12,43.652785,-79.610406,79,18.51599892153233,12.238307389101594,4,4.25,61.25,21.75,1.4878250000000002,4.79415,3.3720833333333333,6.254166666666666,93.23583333333333,45.75,12.168333333333333,14.073333333333334,387.5,1.49125,1.6368656156156156,0.310341770699707,1,4,0.25,0.8678435114503817,0.9854477911109923,1.0275210705308295,0.9090931597189301,1.313925601994944,0.945947002464495,1.0079246183611237,0.8691334153629813,0.9092131539930128,0.9924294813466787,1.101935018064206,1.116024196221412,1.0818133286638305,0.9912536443148688
12_8,12,43.652785,-79.610406,79,18.51599892153233,12.238307389101594,3,4.333333333333333,61.333333333333336,12.666666666666666,0.7108000000000004,2.3557333333333337,3.2816666666666667,5.611111111111112,76.21222222222222,37.5,12.998888888888889,13.566666666666666,536.6666666666666,1.4649999999999999,2.9923423423423423,0.30173194475888626,0,3,0,0.8848600508905853,0.9867885364050208,0.5984030755581842,0.43431412829345917,0.645632351540848,0.9205830460163553,0.9042894643968332,1.2037030526747523,0.7432030418149286,0.813466787989081,1.177148132797621,1.0758452104739809,1.062770512316856,0
13_1,13,43.641963,-79.631233,0,20.25081019161363,10.596965947834507,3,6.333333333333333,47.333333333333336,21.666666666666668,0.8411333333333338,2.3254,3.1683333333333334,5.437777777777778,71.41444444444446,28.333333333333332,11.667777777777777,13.363333333333333,451.11111111111114,1.4,3.3136363636363635,0.3617155471460109,1,3,0.3333333333333333,1.2932569974554708,0.7615433270082226,1.0235842081916309,0.5139506055785569,0.6373189397242561,0.8887904370122354,0.8763549779719013,1.0118083631179078,0.6964162806573881,0.6146193509250834,1.0566059101211913,1.0597207490884986,1.0156168718386338,1.3216715257531584
13_2,13,43.641963,-79.631233,0,20.25081019161363,10.596965947834507,3,7.333333333333333,48,17,1.6059000000000003,1.5194,3.276666666666667,5.795,91.17999999999999,19,10.361666666666666,11.383333333333333,383.3333333333333,1.2075,NaN,1.0569303672502306,NA,3,NA,1.4974554707379135,0.7722692893604511,0.8031199171965104,0.9812395309882748,0.41641971145481843,0.9191804309132324,0.9339250894181551,0.8597878947676802,0.8891651676957132,0.4121565059144677,0.9383276273531254,0.9027055021544581,0.8759695519608217,NA
13_3,13,43.641963,-79.631233,0,20.25081019161363,10.596965947834507,3,6.666666666666667,60.333333333333336,18.666666666666668,1.2788000000000004,2.3994000000000004,3.388888888888889,5.973333333333334,98.30222222222223,43.166666666666664,10.953333333333333,13.093333333333334,412.22222222222223,1.48,3.6363346104725416,0.5329665749770777,0,3,0,1.361323155216285,0.9706995928766781,0.881857163980482,0.781374377126724,0.6576000103097877,0.9506613476722139,0.9626653783361139,0.924583504228433,0.9586193453288385,0.9363906581740976,0.9919075385177321,1.0383095790520385,1.0736521216579844,0
13_4,13,43.641963,-79.631233,0,20.25081019161363,10.596965947834507,3,4,66,3,0.1272000000000002,3.3464000000000005,3.1516666666666664,6.100833333333334,83.0825,10,11.203333333333333,12.45,453.3333333333333,1.4533333333333334,NaN,0.0380109968921827,0,3,0,0.816793893129771,1.0618702728706204,0.1417270442111489,0.07772194304857633,0.9171429001003057,0.8841150533351589,0.9832133419082993,1.0167926407687349,0.8102003185466012,0.21692447679708826,1.0145469376013687,0.9872928405701028,1.0543070383848676,0
13_5,13,43.641963,-79.631233,0,20.25081019161363,10.596965947834507,3,4.666666666666667,70,15.666666666666666,1.2938000000000003,3.4924,3.5572222222222223,5.901111111111111,87.36166666666668,43,9.822222222222223,11.303333333333333,400,1.2866666666666666,1.6424517374517373,0.3704615737028978,0,3,0,0.9529262086513995,1.1262260469839913,0.7401301197693331,0.7905397005994332,0.9571569042285164,0.997882722810686,0.9510260089923922,0.8971699771488837,0.8519297103733678,0.9327752502274795,0.8894768351082117,0.8963614517732847,0.9334002679278873,0
13_6,13,43.641963,-79.631233,0,20.25081019161363,10.596965947834507,3,4,48.333333333333336,40,2.902133333333334,4.083066666666666,3.7083333333333335,6.370555555555556,117.34222222222222,45.166666666666664,12.091111111111111,13.612222222222222,456.66666666666663,1.4383333333333335,2.9727447408394463,0.7107729484374492,0,3,0,0.816793893129771,0.7776322705365654,1.8896939228153184,1.7732660507288365,1.1190400442175337,1.0402728681495128,1.0266819097265827,1.0242690572449755,1.1442927911823852,0.9797755535335152,1.0949419592361493,1.0794577947188155,1.0434254290437395,0
13_7,13,43.641963,-79.631233,0,20.25081019161363,10.596965947834507,3,4.333333333333333,61.5,25.666666666666668,2.1208,4.6130666666666675,3.1933333333333334,5.264166666666666,82.68,42.25,9.758888888888889,10.865555555555556,373.3333333333333,1.3083333333333333,2.915430338258728,0.4597375570842244,1,3,0.3333333333333333,0.8848600508905853,0.989470026993078,1.2125536004731627,1.295854534728148,1.2642963605733675,0.8958035125278501,0.8483757247418013,0.8373586453389582,0.8062752365110942,0.9165059144676979,0.8837415206736904,0.8616453982985306,0.9491181480872948,1.3216715257531584
13_8,13,43.641963,-79.631233,0,20.25081019161363,10.596965947834507,4,4.75,61,19.75,1.4528000000000003,3.53365,3.8758333333333335,6.620416666666666,96.17666666666666,46.125,11.026666666666667,11.824166666666667,322.5,1.32125,1.8311216176694773,0.4111329644984648,0,4,0,0.9699427480916031,0.9814255552289066,0.9330363743900636,0.8876921294101537,0.9684622307373432,1.0872604741041312,1.0669496509753427,0.7233432940762876,0.9378914448901227,1.0005641492265696,0.9985484289155988,0.9376638631090488,0.9584884227977107,0
14_1,14,43.627471,-79.65002,0,21.936116076110327,8.739887353969236,3,4.333333333333333,59,21.333333333333332,2.000466666666667,2.6457333333333337,3.597777777777778,6.326666666666667,118.55222222222223,63.333333333333336,12.475555555555555,14.284444444444444,348.8888888888889,1.2466666666666668,3.130879006832114,0.756110467167263,0,3,0,0.8848600508905853,0.9492476681722212,1.0078367588348367,1.2223282730915233,0.7251122227544173,1.009259489758239,1.0196087545100134,0.7825315911798598,1.1560924166804307,1.3738550197148922,1.1297563240492083,1.1327654402828418,0.9043826430182121,0
14_2,14,43.627471,-79.65002,0,21.936116076110327,8.739887353969236,3,4.333333333333333,55,27.333333333333332,1.6141333333333334,3.629066666666667,3.4183333333333334,6.0633333333333335,104.94,51.333333333333336,8.743333333333334,9.503333333333334,452.22222222222223,1.3266666666666667,NaN,0.4447791902417518,1,3,0.3333333333333333,0.8848600508905853,0.8848918940588503,1.2912908472571343,0.9862702752055174,0.9946129354900838,0.9589211921683822,0.9771698232105978,1.0143005019433213,1.0233493386486965,1.1135456475583863,0.7917752506183844,0.7536203181968844,0.9624178928375625,1.3216715257531584
14_3,14,43.627471,-79.65002,0,21.936116076110327,8.739887353969236,3,3.6666666666666665,60.333333333333336,36.666666666666664,2.5838,2.8207333333333335,3.5016666666666665,6.0344444444444445,105.14555555555555,56.5,8.887777777777778,10.593333333333334,401.11111111111114,1.29,2.0226785035536565,0.916002930679965,2,3,0.6666666666666666,0.7487277353689568,0.9706995928766782,1.7322194292473752,1.5787575192524468,0.7730742140039851,0.9822981105537646,0.9725140754731091,0.8996621159742973,1.0253538663962984,1.2256232939035487,0.8048557923111522,0.8400580046403713,0.9358184033370269,2.6433430515063168
14_4,14,43.627471,-79.65002,0,21.936116076110327,8.739887353969236,3,4.333333333333333,61.666666666666664,17.333333333333332,1.606466666666667,2.5114,3.495,5.887777777777778,131.7,46,11.004444444444445,12.255555555555556,382.22222222222223,1.3466666666666667,1.9920562089173994,0.6396697725040483,0,3,0,0.8848600508905853,0.9921515175811351,0.8188673665533047,0.9815857765416882,0.6882956847095111,0.9804279570829341,0.9488772023443206,0.8572957559422667,1.2843063455310972,0.997852593266606,0.9965360378859422,0.9718732736714176,0.9769267052924002,0
14_5,14,43.627471,-79.65002,0,21.936116076110327,8.739887353969236,3,6,58.666666666666664,32.666666666666664,1.408466666666667,2.299066666666667,3.637777777777778,5.971666666666667,127.03,37,10.683333333333334,12.365555555555556,537.7777777777778,1.2566666666666668,2.2174609810479375,0.6126254132111582,2,3,0.6666666666666666,1.2251908396946565,0.9438846869961068,1.5432500369658435,0.8606035067019234,0.630101801993369,1.0204804105832224,0.9623967775051049,1.206195191500166,1.2387656421626065,0.8026205641492266,0.9674569875074045,0.9805963429455309,0.9116370492456309,2.6433430515063168
14_6,14,43.627471,-79.65002,0,21.936116076110327,8.739887353969236,3,5,67.66666666666667,15.333333333333334,1.722466666666667,4.445733333333334,3.6822222222222223,6.059444444444445,134.07777777777778,33.166666666666664,11.51,13.225555555555555,533.3333333333334,1.25,3.6621423330887746,0.38744264163392617,1,3,0.3333333333333333,1.0209923664122138,1.0886851787511915,0.7243826704125388,1.0524642780639748,1.2184355613214,1.0329481003887595,0.9765430879382435,1.1962266361985117,1.3074938556925462,0.7194661813770094,1.0423179338106294,1.0487948845431445,0.9068007784273517,1.3216715257531584
14_7,14,43.627471,-79.65002,0,21.936116076110327,8.739887353969236,3,3.3333333333333335,62.666666666666664,20,1.8531333333333337,4.612733333333334,3.509444444444444,6.2,144.54,42,11.26888888888889,12.295555555555556,626.6666666666666,1.2783333333333333,0.9870390070921986,0.40174300125738904,0,3,0,0.6806615776081425,1.0082404611094777,0.9448469614076593,1.1323044292040216,1.2642050043995587,0.9844799562697336,0.9991950913533324,1.4055662975332512,1.4095189004029218,0.9110828025477706,1.0204834911388556,0.9750452988620042,0.9273549294050383,0
14_8,14,43.627471,-79.65002,0,21.936116076110327,8.739887353969236,3,3,55.333333333333336,26.333333333333332,2.8368,3.3027333333333337,3.468888888888889,6.440555555555556,105.34333333333333,56.833333333333336,11.897777777777778,12.90111111111111,521.1111111111111,1.5066666666666668,2.7758372048006192,0.8589249308653438,1,3,0.3333333333333333,0.6125954198473282,0.8902548752349645,1.2440484991867513,1.7333459751588127,0.9051752413313658,0.9731031893221809,1.037963144628959,1.1688131091189626,1.0272825471480451,1.232854109796785,1.077434157278137,1.0230662357750524,1.0929972049311012,1.3216715257531584
15_1,15,43.616903,-79.669317,0,23.663587997705708,7.526631296860096,4,3.75,61,17.25,2.4080500000000002,4.20215,3.3616666666666664,5.745833333333334,103.67166666666667,56,10.7625,12.7925,420.83333333333337,1.2962500000000001,3.1471447629332436,0.5730518901038755,2,4,0.5,0.7657442748091603,0.9814255552289066,0.8149305042141062,1.4713704792305344,1.151677037310692,0.9430248876663223,0.9260013649033907,0.9438975801253882,1.0109808606817368,1.2147770700636942,0.974626130550556,1.0144533062645011,0.9403524072291637,1.9825072886297377
15_2,15,43.616903,-79.669317,0,23.663587997705708,7.526631296860096,3,4,54.666666666666664,16.666666666666668,2.2721333333333336,2.576066666666667,3.7094444444444448,6.661111111111111,115.29444444444444,61,11.542222222222222,12.70111111111111,513.3333333333333,1.3533333333333333,2.518355119825708,0.8820165109598612,0,3,0,0.816793893129771,0.879528912882736,0.787372467839716,1.388322464875039,0.706018782428399,1.0405845603946513,1.0735079879324783,1.1513681373410676,1.1243233607022214,1.3232393084622385,1.0452359008036316,1.0072061098221192,0.9817629761106794,0
15_3,15,43.616903,-79.669317,0,23.663587997705708,7.526631296860096,3,3.3333333333333335,62.666666666666664,11.666666666666666,1.346466666666667,4.751733333333334,3.631666666666667,6.658333333333333,118.17555555555555,65.5,11.351111111111111,12.531111111111112,343.33333333333337,1.38,2.87856123655025,0.28336326393175826,1,3,0.3333333333333333,0.6806615776081425,1.0082404611094777,0.5511607274878012,0.8227201696813908,1.302300528877787,1.0187661032349609,1.0730603198807966,0.770070897052792,1.1524192550240144,1.420855323020928,1.027929337948585,0.9937250027621258,1.0011080593837962,1.3216715257531584
15_4,15,43.616903,-79.669317,0,23.663587997705708,7.526631296860096,3,3.3333333333333335,50.666666666666664,20.666666666666668,1.6838000000000002,2.6539333333333337,3.493888888888889,5.946111111111112,97.96444444444444,51.5,11.623333333333333,13.026666666666667,476.6666666666667,1.3733333333333333,2.7121043417366946,0.6344545203345977,0,3,0,0.6806615776081425,0.815173138769365,0.9763418601212479,1.0288381108898792,0.7273595846301114,0.9801162648377956,0.9582782314296342,1.0691275561024198,0.9553254186516981,1.1171610555050044,1.0525811280618782,1.0330228704010607,0.996271788565517,0
15_5,15,43.616903,-79.669317,0,23.663587997705708,7.526631296860096,3,4.333333333333333,68,23.333333333333332,1.9318000000000004,3.6407333333333334,3.542222222222222,6.131666666666667,126.09666666666668,50.666666666666664,10.738888888888889,12.52111111111111,326.6666666666667,1.4983333333333333,3.4583858764186632,0.5306073867902072,0,3,0,0.8848600508905853,1.0940481599273058,1.1023214549756024,1.1803714589720091,0.9978104015733882,0.9936748775013173,0.9881824572819651,0.7326888146715884,1.2296640026599817,1.0990840157719137,0.972487965081546,0.9929319964644792,1.0869518664082523,0
15_6,15,43.616903,-79.669317,0,23.663587997705708,7.526631296860096,2,3.5,68,21.5,2.0418000000000003,5.9644,4.004166666666666,6.439166666666667,107.53999999999999,50.25,10.711666666666666,11.118333333333332,520,1.265,2.995330710955711,0.3423311649118101,0,2,0,0.7146946564885497,1.0940481599273058,1.0157104835132338,1.2475838311052114,1.6346542891938391,1.1232609284176198,1.0377393106031183,1.1663209702935489,1.04870390583458,1.0900454959053685,0.9700227860702165,0.8816908352668213,0.9176823877684799,0
15_7,15,43.616903,-79.669317,0,23.663587997705708,7.526631296860096,3,4,65.66666666666667,32.333333333333336,2.497466666666667,3.794066666666667,3.4316666666666666,6.351666666666667,117.05888888888889,58.333333333333336,9.714444444444444,10.255555555555555,377.77777777777777,1.2249999999999999,2.597412421380799,0.6582558732055315,0,3,0,0.816793893129771,1.0565072916945062,1.5275025876090491,1.52600599082063,1.0398342415253905,0.9626614991100434,1.0236377669751477,0.8473272006406125,1.1415297934762312,1.2653927813163481,0.8797167386143773,0.8132720141420837,0.8886647628588046,0
16_1,16,43.61094,-79.688052,0,25.27159407214257,7.146088704825881,3,5.333333333333333,67.5,22,1.2108666666666668,3.9090666666666665,3.831666666666667,6.714166666666667,134.70333333333332,43.666666666666664,10.467777777777778,12.918888888888889,453.3333333333333,1.3666666666666667,2.7943935097895287,0.30975851013029543,2,3,0.6666666666666666,1.089058524173028,1.0860036881631343,1.0393316575484253,0.7398656454880973,1.071352121489392,1.0748707073598787,1.082058447719597,1.016792640768735,1.3135941212163291,0.9472368820139521,0.9479367945197357,1.0244760247486466,0.9914355177472378,2.6433430515063168
16_2,16,43.61094,-79.688052,0,25.27159407214257,7.146088704825881,3,4,65,16,1.2211333333333336,4.123066666666667,3.5661111111111112,5.713888888888889,109.31555555555555,48.833333333333336,11.721111111111112,14.69,693.3333333333334,1.5633333333333332,2.0768875192604006,0.2961711347540666,3,3,1,0.816793893129771,1.0457813293422775,0.7558775691261274,0.7461388002205297,1.1300027850745777,1.0003762607717936,0.9208531823090523,1.5550946270580652,1.0660186914598115,1.0593145283591143,1.0614356485923673,1.1649262512429566,1.1341055068864745,3.9650145772594754
16_3,16,43.61094,-79.688052,0,25.27159407214257,7.146088704825881,3,4,69.33333333333333,18,1.6188000000000002,3.5647333333333333,3.5733333333333337,6.204444444444444,127.02888888888889,58.333333333333336,15.273333333333333,16.398888888888887,468.88888888888886,1.565,4.023148486027992,0.45411531484356016,3,3,1,0.816793893129771,1.1155000846317629,0.8503622652668934,0.9891217091748048,0.9769811939450044,1.0024022603651934,0.9999113602360231,1.0516825843245248,1.2387548068774843,1.2653927813163481,1.3831163546829728,1.3004422163296874,1.1353145745910442,3.9650145772594754
16_4,16,43.61094,-79.688052,0,25.27159407214257,7.146088704825881,3,5.333333333333333,67,5,0.9353,5.2104,3.746666666666667,6.311666666666667,107.46000000000001,66,12.99,14.436666666666667,596.6666666666666,1.7475,4.494741784037559,0.17950637187164134,NA,3,NA,1.089058524173028,1.077959216398963,0.23621174035191483,0.5714884696016771,1.4280066240385585,1.0510262506067887,1.0171913470309328,1.338278549247085,1.0479237653057836,1.4317015468607825,1.1763431763857581,1.144836758369241,1.2677074882414376,NA
16_5,16,43.61094,-79.688052,0,25.27159407214257,7.146088704825881,3,3.6666666666666665,66,21.333333333333332,1.6568000000000003,3.460733333333333,3.793888888888889,6.341111111111111,131.25555555555556,49.166666666666664,11.991111111111111,14.557777777777778,447.77777777777777,1.4566666666666668,2.525514037597353,0.4787424630617789,3,3,1,0.7487277353689568,1.0618702728706202,1.0078367588348365,1.0123405286390021,0.9484780677166899,1.0642731710251718,1.0219366283787579,1.0043319466416671,1.2799722314822282,1.0665453442523505,1.0858861996026947,1.1544409457518507,1.0567251737940073,3.9650145772594754
16_6,16,43.61094,-79.688052,0,25.27159407214257,7.146088704825881,4,3.75,63.5,14.25,1.80505,2.8709000000000007,3.5720833333333335,6.390416666666667,98.34583333333333,43.25,11.500833333333333,13.7725,469.16666666666663,1.5125,2.0604306722689074,0.6287401163398236,3,4,0.75,0.7657442748091603,1.0216479140497634,0.6732034600029573,1.102924475627614,0.7868233181621945,1.0020516065894127,1.0298827362961063,1.0523056190308782,0.9590446302698838,0.9381983621474067,1.0414878225108963,1.0921679234338748,1.0972289418970955,2.9737609329446064
16_7,16,43.61094,-79.688052,0,25.27159407214257,7.146088704825881,3,2.6666666666666665,68.66666666666667,11,1.0208000000000002,3.8510666666666675,3.0749999999999997,5.15,98.80888888888889,45,11.537777777777778,13.747777777777777,505.55555555555554,1.46,2.9441678520625887,0.2650694179967455,3,3,1,0.544529262086514,1.1047741222795342,0.5196658287742126,0.6237308133961211,1.0554561472466784,0.8626082884206071,0.8299765678176875,1.1339231655631725,0.9635602353445492,0.9761601455868971,1.0448334225977003,1.0902074356424705,1.0591433092031468,3.9650145772594754
16_8,16,43.61094,-79.688052,0,25.27159407214257,7.146088704825881,3,3,60.333333333333336,22.333333333333332,1.6261333333333339,3.5914000000000006,3.786111111111111,6.807777777777778,124.21666666666665,62.666666666666664,13.287777777777778,15.443333333333333,353.33333333333337,1.5683333333333334,2.0348479014247207,0.45278535761355837,3,3,1,0.6125954198473282,0.9706995928766782,1.0550791069052194,0.9936025339836853,0.9842896878497005,1.0620913253092028,1.0971448610612666,0.7925001464815141,1.2113307002332658,1.3593933879284197,1.2033092161831567,1.2246660589990057,1.137732710000184,3.9650145772594754
17_1,17,43.58858,-79.69878,0,26.712604213541383,5.246219840707324,3,3,65,30.666666666666668,2.5331333333333337,4.172066666666667,3.647222222222222,6.217777777777778,133.80666666666667,54.333333333333336,9.648888888888889,12.196666666666667,446.6666666666667,1.4233333333333333,2.8025657398634727,0.6071651140122402,0,3,0,0.6125954198473282,1.0457813293422775,1.4487653408250776,1.547799093300184,1.1434321426244567,1.0231297946668991,1.0020601668840947,1.0018398078162536,1.3048500461227361,1.178622990597513,0.8737801850768904,0.9672033476963872,1.032543819702611,0
17_2,17,43.58858,-79.69878,0,26.712604213541383,5.246219840707324,3,4,57,27.333333333333332,2.6988000000000003,2.554066666666667,3.463888888888889,5.950555555555556,86.30333333333333,58.25,12.05888888888889,13.825555555555557,495.55555555555554,1.2333333333333334,2.6082044876193744,1.0566677977604344,1,3,0.3333333333333333,0.816793893129771,0.9170697811155357,1.2912908472571343,1.6490249992098858,0.6999892749570248,0.971700574219058,0.9589945003123247,1.1114939161344504,0.8416091012944985,1.263585077343039,1.0920239922431472,1.0963752624019447,0.8947101013816536,1.3216715257531584
17_3,17,43.58858,-79.69878,0,26.712604213541383,5.246219840707324,3,3.3333333333333335,58.5,9,0.5605333333333334,2.2540666666666667,3.9433333333333334,6.386666666666667,107.11500000000001,26,11.785555555555556,12.803333333333333,614.4444444444445,1.6966666666666665,2.103779069767442,0.24867646623879808,1,3,0.3333333333333333,0.6806615776081425,0.9412031964080498,0.42518113263344665,0.3424979544824051,0.6177687185291942,1.106195777996291,1.029278384426336,1.378152770453702,1.0445594092753492,0.5640036396724295,1.0672715825783712,1.015312396420285,1.2308309232520587,1.3216715257531584
17_4,17,43.58858,-79.69878,0,26.712604213541383,5.246219840707324,3,3.6666666666666665,66.33333333333333,23.666666666666668,1.9971333333333334,4.782733333333334,3.8227777777777776,6.399444444444445,124.87222222222222,51.333333333333336,11.445555555555556,12.945555555555556,606.6666666666667,1.3266666666666667,2.8743323191345502,0.4175715420749641,2,3,0.6666666666666666,0.7487277353689568,1.0672332540467346,1.1180689043323968,1.2202915345420324,1.3107966530419959,1.0723771693987711,1.0313376574640714,1.3607077986758072,1.2177235184553477,1.1135456475583863,1.0364819998246255,1.0265907082090378,0.9624178928375625,2.6433430515063168
17_5,17,43.58858,-79.69878,0,26.712604213541383,5.246219840707324,3,3.6666666666666665,62,25.666666666666668,2.2158000000000007,2.751066666666667,3.6966666666666668,6.36,102.9088888888889,49.5,10.404444444444445,13.416666666666666,418.8888888888889,1.4583333333333333,2.2600630386460954,0.8054330441525712,0,3,0,0.7487277353689568,0.9975144987572494,1.2125536004731627,1.3539015833886414,0.7539807736779668,1.0370000995755593,1.0249807711301928,0.9395363371809144,1.0035424374453654,1.0737761601455869,0.9422014800852143,1.0639501160092808,1.0579342414985768,0
